kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000;11;8;128;0.00528;0.606061
no_shared;1000;11;16;128;0.019968;0.160256
no_shared;1000;11;32;128;0.020192;0.158479
no_shared;1000;11;64;128;0.005728;0.558659
no_shared;1000;11;128;128;0.005888;0.543478
no_shared;1000;11;256;128;0.0072;0.444444
no_shared;1000;11;512;128;0.008224;0.389105
no_shared;1000;11;8;256;0.005824;0.549451
no_shared;1000;11;16;256;0.005344;0.598802
no_shared;1000;11;32;256;0.004992;0.641026
no_shared;1000;11;64;256;0.019776;0.161812
no_shared;1000;11;128;256;0.019424;0.164745
no_shared;1000;11;256;256;0.006464;0.49505
no_shared;1000;11;512;256;0.00736;0.434783
no_shared;1000;11;8;512;0.005952;0.537634
no_shared;1000;11;16;512;0.020256;0.157978
no_shared;1000;11;32;512;0.020384;0.156986
no_shared;1000;11;64;512;0.019872;0.161031
no_shared;1000;11;128;512;0.02032;0.15748
no_shared;1000;11;256;512;0.005504;0.581395
no_shared;1000;11;512;512;0.020032;0.159744
no_shared;1000;11;8;1024;0.005184;0.617284
no_shared;1000;11;16;1024;0.007104;0.45045
no_shared;1000;11;32;1024;0.006176;0.518135
no_shared;1000;11;64;1024;0.005632;0.568182
no_shared;1000;11;128;1024;0.005856;0.546448
no_shared;1000;11;256;1024;0.020544;0.155763
no_shared;1000;11;512;1024;0.024448;0.13089
no_shared;1000;12;8;16;0.016896;0.189394
no_shared;1000;12;16;16;0.035136;0.0910747
no_shared;1000;12;32;16;0.008704;0.367647
no_shared;1000;12;64;16;0.007648;0.41841
no_shared;1000;12;128;16;0.00752;0.425532
no_shared;1000;12;256;16;0.00784;0.408163
no_shared;1000;12;512;16;0.025056;0.127714
no_shared;1000;12;8;32;0.010528;0.303951
no_shared;1000;12;16;32;0.007264;0.440529
no_shared;1000;12;32;32;0.021376;0.149701
no_shared;1000;12;64;32;0.007424;0.431034
no_shared;1000;12;128;32;0.006528;0.490196
no_shared;1000;12;256;32;0.008416;0.380228
no_shared;1000;12;512;32;0.010368;0.308642
no_shared;1000;12;8;64;0.00736;0.434783
no_shared;1000;12;16;64;0.006592;0.485437
no_shared;1000;12;32;64;0.005376;0.595238
no_shared;1000;12;64;64;0.005664;0.564972
no_shared;1000;12;128;64;0.00656;0.487805
no_shared;1000;12;256;64;0.022048;0.145138
no_shared;1000;12;512;64;0.010272;0.311526
no_shared;1000;12;8;128;0.00544;0.588235
